site_id,timestamp,latitude,longitude,target_timestamp,ghi_issue,issue_clear_sky_ghi,satellite_ssi_issue,satellite_clear_sky_index_issue,cloud_cover_issue,quality_flag,ghi_lag_1,ghi_lag_2,ghi_lag_3,clear_sky_index_lag_1,clear_sky_index_lag_2,cloud_cover_lag_1,cloud_cover_lag_3,satellite_ssi_lag_1,satellite_ssi_trend,cloud_cover_trend,best_satellite_source,satellite_data_available,irradiance_source_std,number_of_available_irradiance_sources,target_valid_time,GHI_target,target_source,target_quality_level,target_solar_zenith,target_solar_elevation,target_solar_azimuth,target_cos_zenith,target_air_mass,target_GHI_clear,target_DNI_clear,target_DHI_clear,target_cloud_cover_forecast_proxy,target_cloud_cover_low_forecast_proxy,target_cloud_cover_mid_forecast_proxy,target_cloud_cover_high_forecast_proxy,target_temperature_2m_forecast_proxy,target_relative_humidity_2m_forecast_proxy,target_wind_speed_10m_forecast_proxy,target_precipitation_forecast_proxy,GHI_phys_target,horizon_minutes,GHI_persistence_naive,GHI_persistence_csi,GHI_residual_target,GHI_P10_raw,GHI_P50,GHI_P90_raw,GHI_P10_calibrated,GHI_P90_calibrated,conformal_expansion,uncertainty_level,DNI_P10_estimated,DHI_P10_estimated,DNI_P50_estimated,DHI_P50_estimated,DNI_P90_estimated,DHI_P90_estimated,dni_dhi_estimation_method,POA_P10,POA_P50,POA_P90,poa_transposition_model,module_temperature,PV_P10,PV_P50,PV_P90,PV_energy_P50,clear_sky_PV_power,PV_state_index,main_limiting_factor,limiting_factor_evidence,demo_mode,display_mode,fallback_active,data_quality_level,primary_satellite_source,weather_forecast_source,data_freshness_minutes
munich_north,2025-07-02 11:00:00+02:00,48.22,11.57,2025-07-02 11:00:00+02:00,822.83,822.95,822.83,,,ok,718.65,580.53,421.55,0.999819137983806,0.9997933350555412,,,718.65,104.18000000000006,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.584375999313792,60.41562400068621,141.59548177270335,0.8696295903089517,1.1491173452480734,838.0301160858284,795.3345291095516,146.3220041642178,,,,,,,,,838.0301160858284,60,822.83,837.9079171503763,48.0198839141716,0.0,859.867465539237,895.1487357174777,0.0,895.1487357174777,0.0,Medium,0.0,0.0,642.7033518971448,300.95361293873293,669.0741491554454,313.30205750111725,pvlib_erbs_estimated_from_ghi,0.0,889.7487072776778,926.2560363606756,isotropic,47.80464710242743,0.0,0.6986192424426235,0.72728432774025,0.6986192424426235,0.6626913773537014,1.0542150785670268,normal conditions,"{""PV_state_index"": 1.05, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 09:00:00+02:00,48.22,11.57,2025-07-02 09:00:00+02:00,580.53,580.65,580.53,,,ok,421.55,254.48,101.8,0.9997154172694288,0.999646462662529,,,421.55,158.97999999999996,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.584375999313792,60.41562400068621,141.59548177270335,0.8696295903089517,1.1491173452480734,838.0301160858284,795.3345291095516,146.3220041642178,,,,,,,,,838.0301160858284,180,580.53,837.8569246384327,48.0198839141716,0.0,836.3256044575404,888.8281416823374,0.0,888.8281416823374,0.0,Medium,0.0,0.0,625.1071133679724,292.7139615601392,664.3498548482778,311.0898495888181,pvlib_erbs_estimated_from_ghi,0.0,865.3887433253094,919.7157954545188,isotropic,47.04339822891592,0.0,0.6817688425937195,0.7245686730021171,2.0453065277811584,0.6626913773537014,1.0287878579561414,normal conditions,"{""PV_state_index"": 1.03, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 06:00:00+02:00,48.22,11.57,2025-07-02 06:00:00+02:00,101.8,101.82,101.8,,,ok,7.88,0.0,0.0,1.0,0.0,,,7.88,93.92,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.584375999313792,60.41562400068621,141.59548177270335,0.8696295903089517,1.1491173452480734,838.0301160858284,795.3345291095516,146.3220041642178,,,,,,,,,838.0301160858284,360,101.8,837.865505966778,48.0198839141716,0.0,831.961088715497,895.8167152893491,0.0,895.8167152893491,0.0,Medium,0.0,0.0,621.8448793502449,291.18638105042396,669.5734269244577,313.5358503512721,pvlib_erbs_estimated_from_ghi,0.0,860.8725563604485,926.9472288808948,isotropic,46.902267386264015,0.0,0.6786307981735221,0.7307178433700585,4.071784789041133,0.6626913773537014,1.0240525550271544,normal conditions,"{""PV_state_index"": 1.02, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 00:00:00+02:00,48.22,11.57,2025-07-02 00:00:00+02:00,0.0,0.0,0.0,,,ok,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.584375999313792,60.41562400068621,141.59548177270335,0.8696295903089517,1.1491173452480734,838.0301160858284,795.3345291095516,146.3220041642178,,,,,,,,,838.0301160858284,720,0.0,0.0,48.0198839141716,0.0,617.0997495218146,838.2156950691493,0.0,838.2156950691493,0.0,High,0.0,0.0,461.24791711224566,215.98491233263508,626.5198515167621,293.3754932742023,pvlib_erbs_estimated_from_ghi,0.0,638.5445739060337,867.3445164481617,isotropic,39.954517934563555,0.0,0.5187007314225069,0.7045588569094423,6.224408777070083,0.6626913773537014,0.7827183952412562,normal conditions,"{""PV_state_index"": 0.78, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-01 12:00:00+02:00,48.22,11.57,2025-07-01 12:00:00+02:00,852.5,870.78,852.5,,,ok,789.7,676.65,546.2,0.9801414918704232,0.9701770736253494,,,789.7,62.799999999999955,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.584375999313792,60.41562400068621,141.59548177270335,0.8696295903089517,1.1491173452480734,838.0301160858284,795.3345291095516,146.3220041642178,,,,,,,,,838.0301160858284,1440,852.5,820.4376236973387,48.0198839141716,0.0,711.6397416970352,840.2657026608357,0.0,840.2657026608357,0.0,Medium,0.0,0.0,531.9113301316461,249.0739095939623,628.0521187595577,294.0929959312924,pvlib_erbs_estimated_from_ghi,0.0,736.3699239687825,869.4657638237306,isotropic,43.011560124024456,0.0,0.5903860947832232,0.6970959569953407,14.16926627479736,0.6626913773537014,0.8908914691794966,normal conditions,"{""PV_state_index"": 0.89, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 11:00:00+02:00,48.05,11.58,2025-07-02 11:00:00+02:00,822.83,822.95,822.83,,,ok,718.65,580.53,421.55,0.999819137983806,0.9997933350555412,,,718.65,104.18000000000006,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.447154687317557,60.55284531268244,141.42526028578106,0.870809500089818,1.1475654725051878,846.5947327595353,807.0157710245811,143.77621170542704,,,,,,,,,846.5947327595353,60,822.83,846.471284958416,39.45526724046465,0.0,859.867465539237,895.1487357174777,0.0,895.1487357174777,0.0,Medium,0.0,0.0,641.8325162309965,300.95361293873293,668.1675821822649,313.30205750111725,pvlib_erbs_estimated_from_ghi,0.0,888.6195570707071,925.0805559282684,isotropic,47.76936115845959,0.0,0.6978410137967505,0.7264741675511847,0.6978410137967505,0.668680960800415,1.043608319521212,normal conditions,"{""PV_state_index"": 1.04, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 09:00:00+02:00,48.05,11.58,2025-07-02 09:00:00+02:00,580.53,580.65,580.53,,,ok,421.55,254.48,101.8,0.9997154172694288,0.999646462662529,,,421.55,158.97999999999996,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.447154687317557,60.55284531268244,141.42526028578106,0.870809500089818,1.1475654725051878,846.5947327595353,807.0157710245811,143.77621170542704,,,,,,,,,846.5947327595353,180,580.53,846.4197713061105,39.45526724046465,0.0,844.8584631870531,893.6577461825798,0.0,893.6577461825798,0.0,Medium,0.0,0.0,630.6293179104531,295.70046211546855,667.0546600131985,312.7802111639029,pvlib_erbs_estimated_from_ghi,0.0,873.1086864344902,923.5397109571574,isotropic,47.28464645107782,0.0,0.6871227951216327,0.7268112177307032,2.061368385364898,0.668680960800415,1.027579421880268,normal conditions,"{""PV_state_index"": 1.03, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 06:00:00+02:00,48.05,11.58,2025-07-02 06:00:00+02:00,101.8,101.82,101.8,,,ok,7.88,0.0,0.0,1.0,0.0,,,7.88,93.92,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.447154687317557,60.55284531268244,141.42526028578106,0.870809500089818,1.1475654725051878,846.5947327595353,807.0157710245811,143.77621170542704,,,,,,,,,846.5947327595353,360,101.8,846.428440335108,39.45526724046465,0.0,831.8393372610801,903.5454502986358,0.0,903.5454502986358,0.0,Medium,0.0,0.0,620.9114268550504,291.14376804137805,674.435157900249,316.2409076045226,pvlib_erbs_estimated_from_ghi,0.0,859.6542293496059,933.7580383206029,isotropic,46.864194667175184,0.0,0.6777834966850449,0.7362097069533791,4.066700980110269,0.668680960800415,1.0136126739330729,normal conditions,"{""PV_state_index"": 1.01, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 00:00:00+02:00,48.05,11.58,2025-07-02 00:00:00+02:00,0.0,0.0,0.0,,,ok,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.447154687317557,60.55284531268244,141.42526028578106,0.870809500089818,1.1475654725051878,846.5947327595353,807.0157710245811,143.77621170542704,,,,,,,,,846.5947327595353,720,0.0,0.0,39.45526724046465,0.0,652.9771024472511,838.2156950691493,0.0,838.2156950691493,0.0,High,0.0,0.0,487.4029469670873,228.54198585653785,625.6709438042999,293.3754932742023,pvlib_erbs_estimated_from_ghi,0.0,674.8112317403554,866.2437986474482,isotropic,41.08785099188611,0.0,0.5455176608719833,0.7002718220387285,6.546211930463799,0.668680960800415,0.8158115646346435,normal conditions,"{""PV_state_index"": 0.82, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-01 12:00:00+02:00,48.05,11.58,2025-07-01 12:00:00+02:00,852.5,870.78,852.5,,,ok,789.7,676.65,546.2,0.9801414918704232,0.9701770736253494,,,789.7,62.799999999999955,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.447154687317557,60.55284531268244,141.42526028578106,0.870809500089818,1.1475654725051878,846.5947327595353,807.0157710245811,143.77621170542704,,,,,,,,,846.5947327595353,1440,852.5,828.8224461718273,39.45526724046465,0.0,718.830918711054,843.7412863954875,0.0,843.7412863954875,0.0,Medium,0.0,0.0,536.5583369428015,251.59082154886892,629.7954215020621,295.3094502384206,pvlib_erbs_estimated_from_ghi,0.0,742.8670559051387,871.9541536890652,isotropic,43.21459549703559,0.0,0.5950739210511705,0.698479186939292,14.281774105228092,0.668680960800415,0.8899220344764469,normal conditions,"{""PV_state_index"": 0.89, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 11:00:00+02:00,48.14,11.4,2025-07-02 11:00:00+02:00,822.83,822.95,822.83,,,ok,718.65,580.53,421.55,0.999819137983806,0.9997933350555412,,,718.65,104.18000000000006,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.59254987709295,60.40745012290705,141.22485837969833,0.8695591490076244,1.1492105364240284,842.4113195039891,802.9231618477265,144.16006590844563,,,,,,,,,842.4113195039891,60,822.83,842.2884817151314,43.63868049601081,0.0,859.867465539237,895.1487357174777,0.0,895.1487357174777,0.0,Medium,0.0,0.0,642.7554160500281,300.95361293873293,669.1283495555042,313.30205750111725,pvlib_erbs_estimated_from_ghi,0.0,889.0615420061341,925.5406759723564,isotropic,47.78317318769169,0.0,0.6981456697879388,0.7267913238994249,0.6981456697879388,0.6657573098798029,1.0486488986714744,normal conditions,"{""PV_state_index"": 1.05, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 09:00:00+02:00,48.14,11.4,2025-07-02 09:00:00+02:00,580.53,580.65,580.53,,,ok,421.55,254.48,101.8,0.9997154172694288,0.999646462662529,,,421.55,158.97999999999996,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.59254987709295,60.40745012290705,141.22485837969833,0.8695591490076244,1.1492105364240284,842.4113195039891,802.9231618477265,144.16006590844563,,,,,,,,,842.4113195039891,180,580.53,842.2372226154324,43.63868049601081,0.0,844.8584631870531,888.8101640315631,0.0,888.8101640315631,0.0,Medium,0.0,0.0,631.5361084962484,295.70046211546855,664.3902341546756,311.0835574110471,pvlib_erbs_estimated_from_ghi,0.0,873.5429565147781,918.986898160026,isotropic,47.298217391086816,0.0,0.6874235886546731,0.7231851241526258,2.0622707659640196,0.6657573098798029,1.032543809062768,normal conditions,"{""PV_state_index"": 1.03, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 06:00:00+02:00,48.14,11.4,2025-07-02 06:00:00+02:00,101.8,101.82,101.8,,,ok,7.88,0.0,0.0,1.0,0.0,,,7.88,93.92,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.59254987709295,60.40745012290705,141.22485837969833,0.8695591490076244,1.1492105364240284,842.4113195039891,802.9231618477265,144.16006590844563,,,,,,,,,842.4113195039891,360,101.8,842.2458488067776,43.63868049601081,0.0,831.961088715497,903.5454502986358,0.0,903.5454502986358,0.0,Medium,0.0,0.0,621.8952537986941,291.18638105042396,675.4049375069753,316.2409076045226,pvlib_erbs_estimated_from_ghi,0.0,860.2076925409035,934.2224744034996,isotropic,46.881490391903235,0.0,0.6781684496573405,0.7365200434674554,4.069010697944043,0.6657573098798029,1.0186421381986452,normal conditions,"{""PV_state_index"": 1.02, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 00:00:00+02:00,48.14,11.4,2025-07-02 00:00:00+02:00,0.0,0.0,0.0,,,ok,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.59254987709295,60.40745012290705,141.22485837969833,0.8695591490076244,1.1492105364240284,842.4113195039891,802.9231618477265,144.16006590844563,,,,,,,,,842.4113195039891,720,0.0,0.0,43.63868049601081,0.0,648.4694473351442,838.2156950691493,0.0,838.2156950691493,0.0,High,0.0,0.0,484.7342946697556,226.96430656730047,626.5706046756455,293.3754932742023,pvlib_erbs_estimated_from_ghi,0.0,670.4861736222313,866.674654244045,isotropic,40.95269292569473,0.0,0.5423344705157932,0.7010249550406503,6.508013646189519,0.6657573098798029,0.814612866381756,normal conditions,"{""PV_state_index"": 0.81, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-01 12:00:00+02:00,48.14,11.4,2025-07-01 12:00:00+02:00,852.5,870.78,852.5,,,ok,789.7,676.65,546.2,0.9801414918704232,0.9701770736253494,,,789.7,62.799999999999955,,nasa_power,True,0.0,1,2025-07-02 12:00:00+02:00,886.05,nasa_power,satellite_model_historical_baseline,29.59254987709295,60.40745012290705,141.22485837969833,0.8695591490076244,1.1492105364240284,842.4113195039891,802.9231618477265,144.16006590844563,,,,,,,,,842.4113195039891,1440,852.5,824.7268539437639,43.63868049601081,0.0,708.668369070791,843.7412863954875,0.0,843.7412863954875,0.0,Medium,0.0,0.0,529.7333026990843,248.0339291747769,630.7010130167214,295.3094502384206,pvlib_erbs_estimated_from_ghi,0.0,732.72895908666,872.3878495235165,isotropic,42.89777997145812,0.0,0.5877550704955959,0.6997817892107533,14.106121691894304,0.6657573098798029,0.8828368262328361,normal conditions,"{""PV_state_index"": 0.88, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 12:00:00+02:00,48.137,11.575,2025-07-02 12:00:00+02:00,811.0,841.8067395054851,886.05,1.0525575033059311,0.0,ok,709.0,572.0,413.0,0.9357267386408178,0.9018473698647828,0.0,0.0,822.83,63.219999999999914,0.0,nasa_power,True,53.06836392805036,2,2025-07-02 13:00:00+02:00,870.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,25.39059611289082,64.60940388710918,170.3935025824918,0.903405681301368,1.1062708394801857,880.32001160166,810.418015456571,148.13826473310405,4.0,,,,,,,,875.03809153205,60,811.0,848.1038413025135,-5.038091532049975,0.0,839.0077413735535,884.4218030925219,0.0,884.4218030925219,0.0,Medium,0.0,0.0,603.6657098582982,293.6527094807436,636.3411077756622,309.5476310823826,pvlib_erbs_estimated_from_ghi,0.0,875.3862812596783,922.7694514554408,isotropic,47.35582128936495,0.0,0.6886998986754232,0.7259780525731327,0.6886998986754232,0.6921123809590654,0.9950694679397104,normal conditions,"{""PV_state_index"": 1.0, ""cloud_cover_percent"": 4.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 10:00:00+02:00,48.137,11.575,2025-07-02 10:00:00+02:00,572.0,634.2536654353852,718.65,1.13306400761071,0.0,ok,413.0,238.0,96.0,0.8585983207455032,0.7651384595961381,0.0,0.0,580.53,138.12,0.0,nasa_power,True,103.69720946100718,2,2025-07-02 13:00:00+02:00,870.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,25.39059611289082,64.60940388710918,170.3935025824918,0.903405681301368,1.1062708394801857,880.32001160166,810.418015456571,148.13826473310405,4.0,,,,,,,,875.03809153205,180,572.0,793.9142871022921,-5.038091532049975,0.0,842.011890818176,892.7422892992852,0.0,892.7422892992852,0.0,Medium,0.0,0.0,605.8271940944741,294.7041617863615,642.3276940306936,312.4598012547498,pvlib_erbs_estimated_from_ghi,0.0,878.5206876316281,931.4507056556544,isotropic,47.45377148848838,0.0,0.6908684629475524,0.7324926167220374,2.0726053888426574,0.6921123809590654,0.9982027224974804,normal conditions,"{""PV_state_index"": 1.0, ""cloud_cover_percent"": 4.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 07:00:00+02:00,48.137,11.575,2025-07-02 07:00:00+02:00,96.0,143.3437884496975,254.48,1.2,0.0,ok,11.0,0.0,0.0,0.6035420962801601,0.0,0.0,0.0,101.8,152.68,0.0,nasa_power,True,112.06228268244404,2,2025-07-02 13:00:00+02:00,870.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,25.39059611289082,64.60940388710918,170.3935025824918,0.903405681301368,1.1062708394801857,880.32001160166,810.418015456571,148.13826473310405,4.0,,,,,,,,875.03809153205,360,96.0,589.5666776200493,-5.038091532049975,0.0,825.6146929145892,883.1625006537186,0.0,883.1625006537186,0.0,Medium,0.0,0.0,594.0294172396968,288.96514252010627,635.4350402113723,309.1068752288015,pvlib_erbs_estimated_from_ghi,0.0,861.4125235610549,921.4555469173484,isotropic,46.91914136128297,0.0,0.6790062229031213,0.7263349828012249,4.074037337418727,0.6921123809590654,0.981063540522447,normal conditions,"{""PV_state_index"": 0.98, ""cloud_cover_percent"": 4.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 01:00:00+02:00,48.137,11.575,2025-07-02 01:00:00+02:00,0.0,0.0,0.0,0.0,2.0,ok,0.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,nasa_power,True,0.0,2,2025-07-02 13:00:00+02:00,870.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,25.39059611289082,64.60940388710918,170.3935025824918,0.903405681301368,1.1062708394801857,880.32001160166,810.418015456571,148.13826473310405,4.0,,,,,,,,875.03809153205,720,0.0,0.0,-5.038091532049975,0.0,800.8643599739037,888.9664805529385,0.0,888.9664805529385,0.0,Medium,0.0,0.0,576.2215633104731,280.30252599086634,639.6110012580846,311.13826819352846,pvlib_erbs_estimated_from_ghi,0.0,835.5890408391724,927.5111816033484,isotropic,46.11215752622414,0.0,0.6609813330323289,0.7336950908342156,7.931775996387946,0.6921123809590654,0.955020241245218,normal conditions,"{""PV_state_index"": 0.96, ""cloud_cover_percent"": 4.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-01 13:00:00+02:00,48.137,11.575,2025-07-01 13:00:00+02:00,815.0,881.0882184336103,890.4,1.010568500828378,28.0,ok,775.0,699.0,564.0,0.919617248803562,0.921180185208442,18.0,6.0,852.5,37.89999999999998,10.0,nasa_power,True,53.31585130146566,2,2025-07-02 13:00:00+02:00,870.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,25.39059611289082,64.60940388710918,170.3935025824918,0.903405681301368,1.1062708394801857,880.32001160166,810.418015456571,148.13826473310405,4.0,,,,,,,,875.03809153205,1440,815.0,814.2894144366695,-5.038091532049975,0.0,827.9083684167907,885.1313423469708,0.0,885.1313423469708,0.0,Medium,0.0,0.0,595.6797157792006,289.76792894587675,636.8516209647395,309.7959698214397,pvlib_erbs_estimated_from_ghi,0.0,863.8056505481808,923.509755625153,isotropic,46.99392657963065,0.0,0.6806693419078526,0.7277155193508342,16.33606420578846,0.6921123809590654,0.9834665014439474,normal conditions,"{""PV_state_index"": 0.98, ""cloud_cover_percent"": 4.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 12:00:00+02:00,48.135,11.72,2025-07-02 12:00:00+02:00,886.05,886.17,886.05,,,ok,822.83,718.65,580.53,0.9998541831216964,0.999819137983806,,,822.83,63.219999999999914,,nasa_power,True,0.0,1,2025-07-02 13:00:00+02:00,897.62,nasa_power,satellite_model_historical_baseline,25.37273079855359,64.62726920144641,170.7019976824879,0.9035393367960388,1.106107632509774,876.9147033602311,802.9076970923012,151.41099543233895,,,,,,,,,876.9147033602311,60,886.05,876.7959566588045,20.705296639768903,0.0,863.3778775590574,905.0436236683274,0.0,905.0436236683274,0.0,Medium,0.0,0.0,621.1081217596941,302.18225714567006,651.0821736554989,316.76526828391457,pvlib_erbs_estimated_from_ghi,0.0,900.8268300026364,944.2998248092944,isotropic,48.15083843758238,0.0,0.7062398591582427,0.7403222828903949,0.7062398591582427,0.6897576149046133,1.0238957046612798,normal conditions,"{""PV_state_index"": 1.02, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 10:00:00+02:00,48.135,11.72,2025-07-02 10:00:00+02:00,718.65,718.78,718.65,,,ok,580.53,421.55,254.48,0.9997933350555412,0.9997154172694288,,,580.53,138.12,,nasa_power,True,0.0,1,2025-07-02 13:00:00+02:00,897.62,nasa_power,satellite_model_historical_baseline,25.37273079855359,64.62726920144641,170.7019976824879,0.9035393367960388,1.106107632509774,876.9147033602311,802.9076970923012,151.41099543233895,,,,,,,,,876.9147033602311,180,718.65,876.7561027989511,20.705296639768903,0.0,856.2844374508165,905.552428594002,0.0,905.552428594002,0.0,Medium,0.0,0.0,616.0051496116233,299.69955310778573,651.4482044282831,316.9433500079007,pvlib_erbs_estimated_from_ghi,0.0,893.4257124472667,944.8306991114956,isotropic,47.919553513977085,0.0,0.7011515854700414,0.7414937061394393,2.1034547564101245,0.6897576149046133,1.0165188035901622,normal conditions,"{""PV_state_index"": 1.02, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 07:00:00+02:00,48.135,11.72,2025-07-02 07:00:00+02:00,254.48,254.57,254.48,,,ok,101.8,7.88,0.0,0.999803574936162,1.0,,,101.8,152.68,,nasa_power,True,0.0,1,2025-07-02 13:00:00+02:00,897.62,nasa_power,satellite_model_historical_baseline,25.37273079855359,64.62726920144641,170.7019976824879,0.9035393367960388,1.106107632509774,876.9147033602311,802.9076970923012,151.41099543233895,,,,,,,,,876.9147033602311,360,254.48,876.604681270816,20.705296639768903,0.0,837.2167120677948,892.5574750897187,0.0,892.5574750897187,0.0,Medium,0.0,0.0,602.2879587885725,293.0258492237281,642.0997240314734,312.39511628140156,pvlib_erbs_estimated_from_ghi,0.0,873.5309258670147,931.2720904471284,isotropic,47.29784143334421,0.0,0.6874152562759056,0.7328540109577872,4.124491537655434,0.6897576149046133,0.9966040844231469,normal conditions,"{""PV_state_index"": 1.0, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 01:00:00+02:00,48.135,11.72,2025-07-02 01:00:00+02:00,0.0,0.0,0.0,,,ok,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,True,0.0,1,2025-07-02 13:00:00+02:00,897.62,nasa_power,satellite_model_historical_baseline,25.37273079855359,64.62726920144641,170.7019976824879,0.9035393367960388,1.106107632509774,876.9147033602311,802.9076970923012,151.41099543233895,,,,,,,,,876.9147033602311,720,0.0,0.0,20.705296639768903,0.0,658.4710235462918,844.31945442974,0.0,844.31945442974,0.0,High,0.0,0.0,473.69953678254296,230.46485824120217,607.3976229141383,295.51180905040894,pvlib_erbs_estimated_from_ghi,0.0,687.0321561479007,880.9417491606644,isotropic,41.469754879621895,0.0,0.5544902747432486,0.7109909312887224,6.653883296918983,0.6897576149046133,0.8038914870406022,normal conditions,"{""PV_state_index"": 0.8, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-01 13:00:00+02:00,48.135,11.72,2025-07-01 13:00:00+02:00,890.4,905.0,890.4,,,ok,852.5,789.7,676.65,0.97900732676451,0.9801414918704232,,,852.5,37.89999999999998,,nasa_power,True,0.0,1,2025-07-02 13:00:00+02:00,897.62,nasa_power,satellite_model_historical_baseline,25.37273079855359,64.62726920144641,170.7019976824879,0.9035393367960388,1.106107632509774,876.9147033602311,802.9076970923012,151.41099543233895,,,,,,,,,876.9147033602311,1440,890.4,862.7677921237014,20.705296639768903,0.0,734.8436166031653,879.8636322555948,0.0,879.8636322555948,0.0,Medium,0.0,0.0,528.6414562600054,257.19526581110784,632.9678605849537,307.95227128945817,pvlib_erbs_estimated_from_ghi,0.0,766.7174048561624,918.0276531062686,isotropic,43.959918901755074,0.0,0.612204312029427,0.7330216899137026,14.692903488706248,0.6897576149046133,0.8875644121944039,normal conditions,"{""PV_state_index"": 0.89, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
